-3.0,-1.5,1
-2.761377104596967,-1.49507774156026,303
-2.4887452500122134,-1.4735384118612067,2
-2.197522199042723,-1.454863008505992,0
-2.0506943974988907,-1.4400735140531697,0
-1.8398215851732052,-1.424979246991242,0
-1.641332876384298,-1.403461147538916,0
-1.37778897849462,-1.36898521505376,0
-1.37778897849462,-1.36898521505376,0
-1.4414599766593508,-1.3280049394640292,0
-1.5860275531572592,-1.1172662281955905,0
-1.610747345013234,-0.9579346753867704,0
-1.4989406171195259,-0.7368432639730589,0
-1.37234484391837,-0.5718907626636023,0
-1.150655238289747,-0.41362895045907866,0
-0.86717069892473,-0.356552419354838,0
-0.9455411347462044,-0.3790851320791906,0
-1.1901353647585298,-0.39692584162411926,0
-1.3642337596951264,-0.5502568913821122,0
-1.456160246372693,-0.6485631292448619,0
-1.5913662027553115,-0.8324883200775026,0
-1.5973040767368645,-1.1104269638302324,0
-1.5171247986624594,-1.2215097187054282,0
-1.3876937319756026,-1.399161195536885,0
-1.2728608834436927,-1.464202303936029,0
-1.0328919086230104,-1.5998386219603624,0
-0.7960022757494429,-1.5630173009157082,0
-0.5865507714312272,-1.454309560335196,0
-0.3709660865708555,-1.307261628228483,0
-0.22301727050631648,-1.0617420423370403,0
-0.09132377447019335,-0.848425721155631,0
0.08053737055781696,-0.6980547925046154,0
0.286122311827957,-0.497412634408602,0
0.5284247486755378,-0.4736387969947735,0
0.7305657550446765,-0.4712462634214647,0
0.957826202899384,-0.41845832965566476,0
1.229110900810105,-0.4900206403145366,0
1.371018736705973,-0.5268426037056773,0
1.5096582246498516,-0.7706727199560621,0
1.54506048387097,-0.999227150537633,0
1.522349113585804,-0.8072300533821144,0
1.4598358037062862,-0.6233124755387068,0
1.386916484398049,-0.5007507375606401,0
1.2621099518097862,-0.24876303369087038,0
1.2222614043715616,-0.19426361025387084,0
1.0823985427927854,0.002585711411299929,0
0.9890750194528319,0.1560657530088081,0
0.8963090366933528,0.2985281203540442,0
0.7793250920738943,0.4557511007850725,0
0.673487903225808,0.629469086021506,0
0.673487903225808,0.629469086021506,0
0.9128252075398828,0.7831720405736435,0
0.9854954376501741,0.9277454898191366,0
1.010163850147813,1.1292454348739511,0
1.0483878146855927,1.4037457760563852,0
1.0550051843737895,1.5440618890964855,0
0.7804095911479854,1.6556546460822754,0
0.6387299722937057,1.7814327464731106,0
0.3915547531428727,1.813802236222938,0
0.09239576437503237,1.8087654073792594,0
-0.1910170849107531,1.8065998946166646,0
-0.4529218341987584,1.7374337744870765,0
-0.6776418468809462,1.620489543411347,0
-0.7565488751989307,1.5947794742130337,0
-1.01683467741935,1.52745295698925,0
-0.8220335266592418,1.511218242017665,0
-0.6645294929891739,1.4910408827319932,0
-0.4843000740378032,1.2583122163605878,0
-0.4153807400710652,0.9857770521250662,0
-0.3696235841103759,0.8394952604062014,0
-0.2795766206992929,0.5573068465482365,0
-0.277318548387096,0.550235215053764,0
