0.0,-2.0,2
0.029192214788849036,-1.9898451268613098,303
0.29727080991464927,-1.9062132013031505,2
0.519076240241295,-1.8365070972757116,0
0.7721786534551587,-1.7539066259005116,0
0.9975459370224815,-1.6811218854244008,0
1.110943516603025,-1.6526434992193682,0
1.3308486054651363,-1.5672147922621245,0
1.4540715864529492,-1.4497794472531915,0
1.5254362854081434,-1.2208426107439383,0
1.54506048387097,-0.999227150537633,0
1.54506048387097,-0.999227150537633,0
1.5014479471195,-0.7564612371713306,0
1.4150839749022213,-0.5207551349931285,0
1.2692748914728034,-0.3064947342608839,0
1.1403658242752748,-0.13563800802590276,0
1.0610497134751187,0.006390429042099299,0
0.980751879053491,0.13596373749436896,0
0.8292913285746879,0.3835742770105144,0
0.673487903225808,0.629469086021506,0
0.673487903225808,0.629469086021506,0
